"cnty_fips","display_name","Value","theme_range"
04023,"""Santa Cruz, (AZ)""",0.2,"0.2 - 0.3 (767)"
04025,"""Yavapai, (AZ)""",1.2,"0.9 - 91.9 (634)"
04027,"""Yuma, (AZ)""",0.9,"0.9 - 91.9 (634)"
06003,"""Alpine, (CA)""",30.2,"0.9 - 91.9 (634)"
06019,"""Fresno, (CA)""",0.4,"0.4 - 0.8 (531)"
06025,"""Imperial, (CA)""",0.6,"0.4 - 0.8 (531)"
06027,"""Inyo, (CA)""",10.1,"0.9 - 91.9 (634)"
06029,"""Kern, (CA)""",0.4,"0.4 - 0.8 (531)"
06037,"""Los Angeles, (CA)""",2,"0.9 - 91.9 (634)"
06039,"""Madera, (CA)""",0.9,"0.9 - 91.9 (634)"
06051,"""Mono, (CA)""",1.6,"0.9 - 91.9 (634)"
06059,"""Orange, (CA)""",0.1,"0.1 - 0.1 (535)"
06065,"""Riverside, (CA)""",0.4,"0.4 - 0.8 (531)"
06071,"""San Bernardino, (CA)""",0.3,"0.2 - 0.3 (767)"
06073,"""San Diego, (CA)""",0.3,"0.2 - 0.3 (767)"
06107,"""Tulare, (CA)""",0.6,"0.4 - 0.8 (531)"
06111,"""Ventura, (CA)""",0.2,"0.2 - 0.3 (767)"
08007,"""Archuleta, (CO)""",1.1,"0.9 - 91.9 (634)"
08029,"""Delta, (CO)""",0.7,"0.4 - 0.8 (531)"
08033,"""Dolores, (CO)""",1.6,"0.9 - 91.9 (634)"
08045,"""Garfield, (CO)""",0.3,"0.2 - 0.3 (767)"
08051,"""Gunnison, (CO)""",0.9,"0.9 - 91.9 (634)"
08053,"""Hinsdale, (CO)""",1.7,"0.9 - 91.9 (634)"
08067,"""La Plata, (CO)""",5.5,"0.9 - 91.9 (634)"
08077,"""Mesa, (CO)""",0.6,"0.4 - 0.8 (531)"
08079,"""Mineral, (CO)""",0,"0.0 - 0.0 (753)"
08081,"""Moffat, (CO)""",0.5,"0.4 - 0.8 (531)"
08083,"""Montezuma, (CO)""",12,"0.9 - 91.9 (634)"
08085,"""Montrose, (CO)""",0.7,"0.4 - 0.8 (531)"
08091,"""Ouray, (CO)""",0.3,"0.2 - 0.3 (767)"
08097,"""Pitkin, (CO)""",0,"0.0 - 0.0 (753)"
08103,"""Rio Blanco, (CO)""",1.1,"0.9 - 91.9 (634)"
