"cnty_fips","display_name","Value","theme_range"
06003,"""Alpine, (CA)""",0.9,"0.9 - 1.6 (577)"
06019,"""Fresno, (CA)""",10.2,"1.7 - 48.4 (643)"
06025,"""Imperial, (CA)""",1.4,"0.9 - 1.6 (577)"
06027,"""Inyo, (CA)""",1.9,"1.7 - 48.4 (643)"
06029,"""Kern, (CA)""",4.7,"1.7 - 48.4 (643)"
06037,"""Los Angeles, (CA)""",14.6,"1.7 - 48.4 (643)"
06039,"""Madera, (CA)""",2,"1.7 - 48.4 (643)"
06051,"""Mono, (CA)""",2.5,"1.7 - 48.4 (643)"
06059,"""Orange, (CA)""",20.5,"1.7 - 48.4 (643)"
06065,"""Riverside, (CA)""",6.5,"1.7 - 48.4 (643)"
06071,"""San Bernardino, (CA)""",7.2,"1.7 - 48.4 (643)"
06073,"""San Diego, (CA)""",11.6,"1.7 - 48.4 (643)"
06107,"""Tulare, (CA)""",3.3,"1.7 - 48.4 (643)"
06111,"""Ventura, (CA)""",7.3,"1.7 - 48.4 (643)"
08007,"""Archuleta, (CO)""",1,"0.9 - 1.6 (577)"
08029,"""Delta, (CO)""",0.8,"0.5 - 0.8 (712)"
08033,"""Dolores, (CO)""",0,"0.0 - 0.2 (816)"
08045,"""Garfield, (CO)""",0.9,"0.9 - 1.6 (577)"
08051,"""Gunnison, (CO)""",0.5,"0.5 - 0.8 (712)"
08053,"""Hinsdale, (CO)""",0.4,"0.3 - 0.4 (472)"
08067,"""La Plata, (CO)""",0.7,"0.5 - 0.8 (712)"
08077,"""Mesa, (CO)""",1,"0.9 - 1.6 (577)"
08079,"""Mineral, (CO)""",0.4,"0.3 - 0.4 (472)"
08081,"""Moffat, (CO)""",0.1,"0.0 - 0.2 (816)"
08083,"""Montezuma, (CO)""",0.8,"0.5 - 0.8 (712)"
08085,"""Montrose, (CO)""",1,"0.9 - 1.6 (577)"
08091,"""Ouray, (CO)""",0.7,"0.5 - 0.8 (712)"
08097,"""Pitkin, (CO)""",2.2,"1.7 - 48.4 (643)"
08103,"""Rio Blanco, (CO)""",0.1,"0.0 - 0.2 (816)"
08107,"""Routt, (CO)""",1.1,"0.9 - 1.6 (577)"
08111,"""San Juan, (CO)""",0,"0.0 - 0.2 (816)"
08113,"""San Miguel, (CO)""",1.6,"0.9 - 1.6 (577)"
16001,"""Ada, (ID)""",2.6,"1.7 - 48.4 (643)"
16005,"""Bannock, (ID)""",1.9,"1.7 - 48.4 (643)"
16007,"""Bear Lake, (ID)""",0.6,"0.5 - 0.8 (712)"
